"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/loss_epoch","denim-frost-166 - train/loss_epoch__MIN","denim-frost-166 - train/loss_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/loss_epoch","gallant-sun-165 - train/loss_epoch__MIN","gallant-sun-165 - train/loss_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/loss_epoch","warm-elevator-164 - train/loss_epoch__MIN","warm-elevator-164 - train/loss_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/loss_epoch","fresh-darkness-163 - train/loss_epoch__MIN","fresh-darkness-163 - train/loss_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/loss_epoch","whole-eon-162 - train/loss_epoch__MIN","whole-eon-162 - train/loss_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/loss_epoch","treasured-bush-159 - train/loss_epoch__MIN","treasured-bush-159 - train/loss_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/loss_epoch","trim-water-158 - train/loss_epoch__MIN","trim-water-158 - train/loss_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/loss_epoch","rose-fog-156 - train/loss_epoch__MIN","rose-fog-156 - train/loss_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/loss_epoch","kind-durian-155 - train/loss_epoch__MIN","kind-durian-155 - train/loss_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/loss_epoch","distinctive-disco-153 - train/loss_epoch__MIN","distinctive-disco-153 - train/loss_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/loss_epoch","crisp-field-152 - train/loss_epoch__MIN","crisp-field-152 - train/loss_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/loss_epoch","stoic-jazz-100 - train/loss_epoch__MIN","stoic-jazz-100 - train/loss_epoch__MAX"
"334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26865","26865","26865","0.6329412460327148","0.6329412460327148","0.6329412460327148","","","","","","","","","","","","","","","","","","","","","","","",""
"335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26945","26945","26945","0.6341146230697632","0.6341146230697632","0.6341146230697632","","","","","","","","","","","","","","","","","","","","","","","",""
"336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27025","27025","27025","0.6322706937789917","0.6322706937789917","0.6322706937789917","","","","","","","","","","","","","","","","","","","","","","","",""
"337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27105","27105","27105","0.6236624121665955","0.6236624121665955","0.6236624121665955","","","","","","","","","","","","","","","","","","","","","","","",""
"338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27185","27185","27185","0.625691831111908","0.625691831111908","0.625691831111908","","","","","","","","","","","","","","","","","","","","","","","",""
"339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27267","27267","27267","0.6217305660247803","0.6217305660247803","0.6217305660247803","","","","","","","","","","","","","","","","","","","","","","","",""
"340","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27347","27347","27347","0.6138046979904175","0.6138046979904175","0.6138046979904175","","","","","","","","","","","","","","","","","","","","","","","",""
"341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27427","27427","27427","0.6198825836181641","0.6198825836181641","0.6198825836181641","","","","","","","","","","","","","","","","","","","","","","","",""
"342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27507","27507","27507","0.6183305382728577","0.6183305382728577","0.6183305382728577","","","","","","","","","","","","","","","","","","","","","","","",""
"343","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27587","27587","27587","0.6136927604675293","0.6136927604675293","0.6136927604675293","","","","","","","","","","","","","","","","","","","","","","","",""
"344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27667","27667","27667","0.6049231290817261","0.6049231290817261","0.6049231290817261","","","","","","","","","","","","","","","","","","","","","","","",""
"345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27747","27747","27747","0.6047298312187195","0.6047298312187195","0.6047298312187195","","","","","","","","","","","","","","","","","","","","","","","",""
"346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27827","27827","27827","0.6017834544181824","0.6017834544181824","0.6017834544181824","","","","","","","","","","","","","","","","","","","","","","","",""
"347","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27907","27907","27907","0.5973495841026306","0.5973495841026306","0.5973495841026306","","","","","","","","","","","","","","","","","","","","","","","",""
"348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27987","27987","27987","0.5949486494064331","0.5949486494064331","0.5949486494064331","","","","","","","","","","","","","","","","","","","","","","","",""
"349","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28069","28069","28069","0.5908131003379822","0.5908131003379822","0.5908131003379822","","","","","","","","","","","","","","","","","","","","","","","",""
"350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28149","28149","28149","0.5926686525344849","0.5926686525344849","0.5926686525344849","","","","","","","","","","","","","","","","","","","","","","","",""
"351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28229","28229","28229","0.5851157903671265","0.5851157903671265","0.5851157903671265","","","","","","","","","","","","","","","","","","","","","","","",""
"352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28309","28309","28309","0.5847261548042297","0.5847261548042297","0.5847261548042297","","","","","","","","","","","","","","","","","","","","","","","",""
"353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28389","28389","28389","0.586244523525238","0.586244523525238","0.586244523525238","","","","","","","","","","","","","","","","","","","","","","","",""
"354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28469","28469","28469","0.5868644714355469","0.5868644714355469","0.5868644714355469","","","","","","","","","","","","","","","","","","","","","","","",""
"355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28549","28549","28549","0.576445996761322","0.576445996761322","0.576445996761322","","","","","","","","","","","","","","","","","","","","","","","",""
"356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28629","28629","28629","0.5662714242935181","0.5662714242935181","0.5662714242935181","","","","","","","","","","","","","","","","","","","","","","","",""
"357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28709","28709","28709","0.5701364278793335","0.5701364278793335","0.5701364278793335","","","","","","","","","","","","","","","","","","","","","","","",""
"358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28789","28789","28789","0.5670782327651978","0.5670782327651978","0.5670782327651978","","","","","","","","","","","","","","","","","","","","","","","",""
"359","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28871","28871","28871","0.5636321306228638","0.5636321306228638","0.5636321306228638","","","","","","","","","","","","","","","","","","","","","","","",""
"360","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28951","28951","28951","0.5573583245277405","0.5573583245277405","0.5573583245277405","","","","","","","","","","","","","","","","","","","","","","","",""
"361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29031","29031","29031","0.5523818135261536","0.5523818135261536","0.5523818135261536","","","","","","","","","","","","","","","","","","","","","","","",""
"362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29111","29111","29111","0.5539533495903015","0.5539533495903015","0.5539533495903015","","","","","","","","","","","","","","","","","","","","","","","",""
"363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29191","29191","29191","0.555312991142273","0.555312991142273","0.555312991142273","","","","","","","","","","","","","","","","","","","","","","","",""
"364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29271","29271","29271","0.5553765296936035","0.5553765296936035","0.5553765296936035","","","","","","","","","","","","","","","","","","","","","","","",""
"365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29351","29351","29351","0.5440819263458252","0.5440819263458252","0.5440819263458252","","","","","","","","","","","","","","","","","","","","","","","",""
"366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29431","29431","29431","0.5383709669113159","0.5383709669113159","0.5383709669113159","","","","","","","","","","","","","","","","","","","","","","","",""
"367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29511","29511","29511","0.5431697368621826","0.5431697368621826","0.5431697368621826","","","","","","","","","","","","","","","","","","","","","","","",""
"368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29591","29591","29591","0.5349380373954773","0.5349380373954773","0.5349380373954773","","","","","","","","","","","","","","","","","","","","","","","",""
"369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29673","29673","29673","0.5356718897819519","0.5356718897819519","0.5356718897819519","","","","","","","","","","","","","","","","","","","","","","","",""
