"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/accuracy_epoch","denim-frost-166 - train/accuracy_epoch__MIN","denim-frost-166 - train/accuracy_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/accuracy_epoch","gallant-sun-165 - train/accuracy_epoch__MIN","gallant-sun-165 - train/accuracy_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/accuracy_epoch","warm-elevator-164 - train/accuracy_epoch__MIN","warm-elevator-164 - train/accuracy_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/accuracy_epoch","fresh-darkness-163 - train/accuracy_epoch__MIN","fresh-darkness-163 - train/accuracy_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/accuracy_epoch","whole-eon-162 - train/accuracy_epoch__MIN","whole-eon-162 - train/accuracy_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/accuracy_epoch","treasured-bush-159 - train/accuracy_epoch__MIN","treasured-bush-159 - train/accuracy_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/accuracy_epoch","trim-water-158 - train/accuracy_epoch__MIN","trim-water-158 - train/accuracy_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/accuracy_epoch","rose-fog-156 - train/accuracy_epoch__MIN","rose-fog-156 - train/accuracy_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/accuracy_epoch","kind-durian-155 - train/accuracy_epoch__MIN","kind-durian-155 - train/accuracy_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/accuracy_epoch","distinctive-disco-153 - train/accuracy_epoch__MIN","distinctive-disco-153 - train/accuracy_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/accuracy_epoch","crisp-field-152 - train/accuracy_epoch__MIN","crisp-field-152 - train/accuracy_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/accuracy_epoch","stoic-jazz-100 - train/accuracy_epoch__MIN","stoic-jazz-100 - train/accuracy_epoch__MAX"
"356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28629","28629","28629","0.8014199733734131","0.8014199733734131","0.8014199733734131","","","","","","","","","","","","","","","","","","","","","","","",""
"357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28709","28709","28709","0.7998600006103516","0.7998600006103516","0.7998600006103516","","","","","","","","","","","","","","","","","","","","","","","",""
"358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28789","28789","28789","0.8012199997901917","0.8012199997901917","0.8012199997901917","","","","","","","","","","","","","","","","","","","","","","","",""
"359","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28871","28871","28871","0.8015000224113464","0.8015000224113464","0.8015000224113464","","","","","","","","","","","","","","","","","","","","","","","",""
"360","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28951","28951","28951","0.8059800267219543","0.8059800267219543","0.8059800267219543","","","","","","","","","","","","","","","","","","","","","","","",""
"361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29031","29031","29031","0.8085399866104126","0.8085399866104126","0.8085399866104126","","","","","","","","","","","","","","","","","","","","","","","",""
"362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29111","29111","29111","0.8058000206947327","0.8058000206947327","0.8058000206947327","","","","","","","","","","","","","","","","","","","","","","","",""
"363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29191","29191","29191","0.8063799738883972","0.8063799738883972","0.8063799738883972","","","","","","","","","","","","","","","","","","","","","","","",""
"364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29271","29271","29271","0.8067200183868408","0.8067200183868408","0.8067200183868408","","","","","","","","","","","","","","","","","","","","","","","",""
"365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29351","29351","29351","0.8100000023841858","0.8100000023841858","0.8100000023841858","","","","","","","","","","","","","","","","","","","","","","","",""
"366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29431","29431","29431","0.811739981174469","0.811739981174469","0.811739981174469","","","","","","","","","","","","","","","","","","","","","","","",""
"367","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29511","29511","29511","0.8111799955368042","0.8111799955368042","0.8111799955368042","","","","","","","","","","","","","","","","","","","","","","","",""
"368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29591","29591","29591","0.8136000037193298","0.8136000037193298","0.8136000037193298","","","","","","","","","","","","","","","","","","","","","","","",""
"369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29673","29673","29673","0.8113600015640259","0.8113600015640259","0.8113600015640259","","","","","","","","","","","","","","","","","","","","","","","",""
"370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29753","29753","29753","0.8167799711227417","0.8167799711227417","0.8167799711227417","","","","","","","","","","","","","","","","","","","","","","","",""
"371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29833","29833","29833","0.8144999742507935","0.8144999742507935","0.8144999742507935","","","","","","","","","","","","","","","","","","","","","","","",""
"372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29913","29913","29913","0.8153200149536133","0.8153200149536133","0.8153200149536133","","","","","","","","","","","","","","","","","","","","","","","",""
"373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29993","29993","29993","0.8196799755096436","0.8196799755096436","0.8196799755096436","","","","","","","","","","","","","","","","","","","","","","","",""
"374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30073","30073","30073","0.8169599771499634","0.8169599771499634","0.8169599771499634","","","","","","","","","","","","","","","","","","","","","","","",""
"375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30153","30153","30153","0.8196600079536438","0.8196600079536438","0.8196600079536438","","","","","","","","","","","","","","","","","","","","","","","",""
"376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30233","30233","30233","0.8187400102615356","0.8187400102615356","0.8187400102615356","","","","","","","","","","","","","","","","","","","","","","","",""
"377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30313","30313","30313","0.8169999718666077","0.8169999718666077","0.8169999718666077","","","","","","","","","","","","","","","","","","","","","","","",""
"378","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30393","30393","30393","0.8217200040817261","0.8217200040817261","0.8217200040817261","","","","","","","","","","","","","","","","","","","","","","","",""
"379","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30475","30475","30475","0.8201199769973755","0.8201199769973755","0.8201199769973755","","","","","","","","","","","","","","","","","","","","","","","",""
"380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30555","30555","30555","0.8212599754333496","0.8212599754333496","0.8212599754333496","","","","","","","","","","","","","","","","","","","","","","","",""
"381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30635","30635","30635","0.8203799724578857","0.8203799724578857","0.8203799724578857","","","","","","","","","","","","","","","","","","","","","","","",""
"382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30715","30715","30715","0.8219599723815918","0.8219599723815918","0.8219599723815918","","","","","","","","","","","","","","","","","","","","","","","",""
"383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30795","30795","30795","0.8243600130081177","0.8243600130081177","0.8243600130081177","","","","","","","","","","","","","","","","","","","","","","","",""
"384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30875","30875","30875","0.8235999941825867","0.8235999941825867","0.8235999941825867","","","","","","","","","","","","","","","","","","","","","","","",""
"385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30955","30955","30955","0.8259999752044678","0.8259999752044678","0.8259999752044678","","","","","","","","","","","","","","","","","","","","","","","",""
"386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31035","31035","31035","0.8257200121879578","0.8257200121879578","0.8257200121879578","","","","","","","","","","","","","","","","","","","","","","","",""
"387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31115","31115","31115","0.8251199722290039","0.8251199722290039","0.8251199722290039","","","","","","","","","","","","","","","","","","","","","","","",""
"388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31195","31195","31195","0.8237199783325195","0.8237199783325195","0.8237199783325195","","","","","","","","","","","","","","","","","","","","","","","",""
"389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31277","31277","31277","0.8249199986457825","0.8249199986457825","0.8249199986457825","","","","","","","","","","","","","","","","","","","","","","","",""
"390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31357","31357","31357","0.8266599774360657","0.8266599774360657","0.8266599774360657","","","","","","","","","","","","","","","","","","","","","","","",""
"391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31437","31437","31437","0.8269000053405762","0.8269000053405762","0.8269000053405762","","","","","","","","","","","","","","","","","","","","","","","",""
